   3.7214285714E+002  -8.0565599561E-001   4.8930630318E-001   2.7294899803E-001  -1.2627754094E-001   3.6423583143E-004
   3.7214285714E+002  -2.7019063536E-001   5.8555838937E-001   7.8571550913E-001  -1.2095408925E-001   2.8857243623E-004
   3.7214285714E+002  -5.4689456004E-001  -1.0202418697E+000  -2.2133502822E-001  -1.1079504095E-001   2.2374152905E-004
   3.7214285714E+002   5.8371724841E-001  -1.1342101282E-001  -8.6959061146E-001  -1.1980357494E-001   2.7936245652E-004
   3.7214285714E+002  -5.5737483310E-001  -9.6538283396E-001  -2.1912649053E-001  -1.1471984076E-001   2.5305565231E-004
   3.7214285714E+002   2.4374365199E-001   5.6970817068E-001   3.6367311386E-001  -1.6217379618E-001   1.0247948789E-002
   3.7214285714E+002  -6.5941209131E-002  -9.0090668878E-002  -9.6316803984E-001  -1.3036456804E-001   3.7789605735E-004
   3.7214285714E+002  -8.3520907945E-001  -1.4908654352E-001   6.8126497844E-001  -1.1670330058E-001   2.6016417235E-004
   3.7214285714E+002   3.5329701039E-001   8.9061868252E-001  -5.7321049409E-002  -1.2599501262E-001   3.9776867995E-004
   3.7214285714E+002  -8.6840931321E-001   5.4221273757E-001   4.5662125780E-002  -1.2154683904E-001   2.9416785507E-004
   3.7214285714E+002  -1.7633115248E-001  -4.8947814527E-001  -6.8873448775E-001  -1.4768474432E-001   1.0457760739E-003
   3.7214285714E+002   7.3240314956E-002   3.2807469188E-001  -4.5670350510E-001  -1.9793685349E-001   3.2866778669E-002
   3.7214285714E+002  -3.4805780849E-001  -9.6180480170E-001  -1.1308749078E-001  -1.2619954415E-001   5.0008517323E-004
   3.7214285714E+002   6.7719383603E-001  -6.0370582391E-003   7.6650028331E-001  -1.2128398317E-001   2.9648345102E-004
   3.7214285714E+002  -5.9621017797E-001  -1.0499883332E+000  -7.3359179895E-001  -9.2790620230E-002   1.2225722218E-004
   3.7214285714E+002   2.3104258000E-001  -4.4763225352E-001  -8.1408867157E-001  -1.3298389094E-001   3.7709590792E-004
   3.7214285714E+002   2.7094435078E-001   5.3140094565E-001  -8.0293645336E-001  -1.2361827895E-001   3.0549322812E-004
   3.7214285714E+002  -6.0767878832E-001  -1.2936301972E-001  -8.7564844094E-001  -1.1909512874E-001   2.7385659559E-004
   3.7214285714E+002   4.6934432689E-001   4.0411364236E-001   7.5417950569E-001  -1.2516302413E-001   3.2078245808E-004
   3.7214285714E+002   1.5883121161E-001  -9.3731812024E-001   4.1691682803E-001  -1.2391738202E-001   3.2547027429E-004
   3.7214285714E+002   6.0396735798E-001  -7.5114882456E-001   5.7947429017E-001  -1.1352028581E-001   2.4484535779E-004
   3.7214285714E+002   1.8699341051E-001  -1.1709141392E-001   9.9229388062E-001  -1.2271870546E-001   3.0109930003E-004
   3.7214285714E+002   3.6378231516E-001  -8.9391106632E-001  -3.8189571999E-001  -1.2424539848E-001   3.6201690352E-004
   3.7214285714E+002   3.4013764822E-001   9.6154953947E-001   3.2751452571E-001  -1.1406247690E-001   2.5030391830E-004
   3.7214285714E+002  -6.0307524992E-001   4.2028288660E-001  -6.0585388700E-001  -1.3069592029E-001   3.6996533119E-004
   3.7214285714E+002  -4.0272147299E-001  -1.2678445649E-002   9.8027495945E-001  -1.1843949232E-001   2.7114858727E-004
   3.7214285714E+002  -7.6900493360E-001   2.9805861128E-001   8.3326082008E-002  -1.4819284616E-001   8.0051298633E-004
   3.7214285714E+002   9.3792424656E-001   3.4236227020E-001   2.9855404308E-001  -1.1822158670E-001   2.6609233725E-004
   3.7214285714E+002  -2.6078038580E-001  -9.0745914848E-001   5.5573014616E-001  -1.1778955851E-001   2.7147886381E-004
   3.7214285714E+002   5.8060297287E-001   1.8437834764E-001   3.7375825582E-001  -1.6511643378E-001   1.2224967870E-002
