   2.1785714286E+002  -8.4825611940E-001   4.6330839669E-001   6.0181728719E-002  -1.2857731743E-001   3.0359122165E-004
   2.1785714286E+002  -2.6309654580E-001   5.3830706038E-001   7.1529894370E-001  -1.3262002002E-001   3.3611010635E-004
   2.1785714286E+002  -2.7447346430E-001  -7.8800881963E-001   5.9923228668E-001  -1.2329627236E-001   2.7070591811E-004
   2.1785714286E+002   4.1688298689E-001   3.4067779803E-001  -8.2299150730E-001  -1.2641456070E-001   2.9312970995E-004
   2.1785714286E+002  -4.8639467809E-001  -6.2833979403E-001   6.0211243484E-001  -1.2653191195E-001   2.8842381579E-004
   2.1785714286E+002   2.1792743778E-001   6.0899722570E-001   4.8079243639E-001  -1.5099422293E-001   6.6442052992E-004
   2.1785714286E+002  -2.4420166072E-002  -8.8508784959E-002  -1.0043519413E+000  -1.2410055368E-001   2.9734537840E-004
   2.1785714286E+002  -5.8521208901E-001  -1.8935616850E-001   7.5652980516E-001  -1.2860029868E-001   3.0670738438E-004
   2.1785714286E+002   1.2549866428E-001   9.0689383702E-001  -3.8882832718E-001  -1.2457735335E-001   2.7147449698E-004
   2.1785714286E+002  -8.2795687284E-001   5.0177762516E-001   2.9885966078E-001  -1.2329292129E-001   2.6296486681E-004
   2.1785714286E+002  -3.8429019237E-001  -7.6376061712E-001   6.0016540983E-002  -1.4628815310E-001   8.1804198487E-004
   2.1785714286E+002   1.3565165709E-001   1.4753245416E-001  -4.7006171272E-001  -2.1344976206E-001   4.3252827692E-002
   2.1785714286E+002  -1.1963601698E-001  -1.0034705097E+000   1.9314246729E-001  -1.2346326693E-001   2.6940009849E-004
   2.1785714286E+002   5.3623392649E-001  -1.4055809401E-001   7.9754286570E-001  -1.2874785372E-001   3.2033790770E-004
   2.1785714286E+002  -5.5666579642E-001  -6.9172284772E-001  -5.0227122631E-001  -1.2389027689E-001   2.6283069713E-004
   2.1785714286E+002   1.3229919021E-001  -5.5441736799E-001  -8.0915927922E-001  -1.2705102075E-001   3.0318485664E-004
   2.1785714286E+002   3.7285235182E-001   4.1437931376E-001  -8.3534708887E-001  -1.2393351342E-001   2.7597588121E-004
   2.1785714286E+002  -4.2791749944E-001  -2.7835007133E-001  -8.9265121303E-001  -1.2227602669E-001   2.6584613766E-004
   2.1785714286E+002   1.6844444217E-001   5.0588431843E-001   8.3807544318E-001  -1.2524384730E-001   2.8747751440E-004
   2.1785714286E+002   3.6075373397E-001  -9.7861427583E-001   2.5781195370E-001  -1.1837373207E-001   2.2942718630E-004
   2.1785714286E+002   7.1369257475E-001  -7.8713127024E-001   2.0319808517E-001  -1.1732024796E-001   2.1878170012E-004
   2.1785714286E+002   4.4443697277E-001  -4.0396975714E-001   7.9860869408E-001  -1.2583121643E-001   2.8928632837E-004
   2.1785714286E+002   1.2562404967E-001  -8.2081843377E-001  -5.6479136815E-001  -1.2586493286E-001   2.9459889742E-004
   2.1785714286E+002   7.7558371564E-002   9.2447817939E-001   4.3752371439E-001  -1.2120138898E-001   2.5100936351E-004
   2.1785714286E+002  -8.2273490873E-001   3.8247162854E-001  -2.9790191257E-001  -1.3028833964E-001   3.2904851291E-004
   2.1785714286E+002  -4.9340367132E-001  -2.0503443613E-001   9.8361032643E-001  -1.1301730420E-001   2.1103766240E-004
   2.1785714286E+002  -4.8422757718E-001   2.2667268796E-001   6.8755096797E-001  -1.4179822553E-001   1.0673475812E-003
   2.1785714286E+002   7.5142698136E-001   2.9073795572E-001   6.6121369890E-001  -1.2009849553E-001   2.5200001711E-004
   2.1785714286E+002  -3.7794539257E-002  -4.4463315071E-001   8.8785293350E-001  -1.2660513724E-001   2.9625014307E-004
   2.1785714286E+002   3.8175328170E-001   1.4292854595E-002   5.7767009177E-001  -1.7371700751E-001   1.6896006835E-002
   2.1785714286E+002   9.5252902703E-002  -5.2378397528E-001   8.1715781694E-001  -1.2893616250E-001   3.0819058303E-004
   2.1785714286E+002   4.3150371067E-001  -5.4519335312E-001   8.8451381075E-001  -1.1267022766E-001   2.0789031737E-004
   2.1785714286E+002   4.6029190707E-001  -9.4687176694E-001  -2.8017189518E-001  -1.1671101559E-001   2.2504627557E-004
   2.1785714286E+002   2.6343620689E-001  -2.2247061902E-001   8.6687039151E-001  -1.3379004921E-001   3.3628095005E-004
   2.1785714286E+002  -4.0073163479E-001   1.9649700898E-001  -5.5714631769E-001  -1.6876766560E-001   1.4069147709E-002
   2.1785714286E+002   5.6970968672E-001  -6.5886385913E-001   5.8632914207E-001  -1.2050752252E-001   2.4674560072E-004
   2.1785714286E+002   1.4398778199E-001  -1.3663274946E-001  -9.2044497414E-001  -1.3225632675E-001   4.1711332289E-004
   2.1785714286E+002   5.3284983117E-001  -4.5039282172E-001  -7.3069043066E-001  -1.2445666511E-001   2.8370307867E-004
   2.1785714286E+002   3.4485483986E-001  -4.3148526899E-001   8.1543128056E-001  -1.2756795652E-001   3.0231079941E-004
   2.1785714286E+002  -2.8985891657E-001  -9.4777028304E-001   3.2144500222E-001  -1.2192449961E-001   2.5123722455E-004
   2.1785714286E+002  -6.0294554454E-001  -2.0853184825E-001   7.6660822847E-001  -1.2596089339E-001   2.9074802516E-004
   2.1785714286E+002  -8.1132520144E-001  -2.4212999221E-001  -4.7932911264E-001  -1.2894157235E-001   3.0790079574E-004
   2.1785714286E+002  -2.2343594541E-001   2.8060429203E-001   9.9678801506E-001  -1.1837497838E-001   2.5002255498E-004
   2.1785714286E+002   8.9563546536E-001   4.5654778767E-001  -5.6902285944E-001  -1.0896062109E-001   1.8239423526E-004
   2.1785714286E+002   3.7439306176E-002   1.8465790456E-001  -9.8481408131E-002  -2.7792188812E-001   9.1829089234E-002
   2.1785714286E+002   7.7958413598E-001   3.9849577022E-001   3.9219738260E-001  -1.2938140998E-001   3.2033009917E-004
   2.1785714286E+002  -5.3625306424E-001   2.0227135798E-001   7.0250528394E-001  -1.3678352534E-001   3.6066209092E-004
   2.1785714286E+002  -5.9140314210E-001  -9.5317184107E-001  -1.8470169482E-001  -1.1223495503E-001   1.9745871128E-004
   2.1785714286E+002   9.5926076562E-001  -3.0760808173E-001   1.8455688845E-001  -1.2286759113E-001   2.5654789689E-004
   2.1785714286E+002  -9.5697258193E-002  -3.0254220212E-001  -8.8246257654E-001  -1.3315509574E-001   3.5310740054E-004
   2.1785714286E+002  -5.3931033368E-001  -3.9751787598E-001  -6.5203627404E-001  -1.3387575998E-001   3.3484653937E-004
   2.1785714286E+002  -1.4286351462E-001  -4.8712297858E-001   7.6194363703E-001  -1.3673933878E-001   3.4136458688E-004
   2.1785714286E+002   1.5590466775E-001   3.3080863164E-001  -1.0095850021E+000  -1.1662118533E-001   2.3606311605E-004
   2.1785714286E+002  -9.6198187935E-001  -2.8651574601E-001   3.8010535908E-001  -1.1783588534E-001   2.2983240897E-004
   2.1785714286E+002   6.2643660583E-001   5.2116216295E-001  -6.2514043624E-001  -1.2132352306E-001   2.5170988821E-004
   2.1785714286E+002  -9.7142350123E-001  -2.1630581297E-001  -3.0341942470E-001  -1.2120523786E-001   2.4425365135E-004
   2.1785714286E+002   5.9628870439E-001  -9.1442839022E-001   7.6493594395E-002  -1.1620707085E-001   2.1617267923E-004
   2.1785714286E+002  -9.8424194613E-001  -5.3723012096E-001  -1.1631797375E-001  -1.1277338215E-001   1.9780146034E-004
   2.1785714286E+002   1.0005664445E+000   2.1052703919E-001  -1.4735227894E-001  -1.2116971971E-001   2.4140415377E-004
   2.1785714286E+002  -9.3538689545E-001  -3.3308274123E-001  -2.2858965221E-002  -1.2680589906E-001   2.8271518800E-004
   2.1785714286E+002  -4.3368783801E-001   7.2285942189E-001  -5.2437294807E-001  -1.2505690086E-001   2.7683114021E-004
   2.1785714286E+002  -6.3136283248E-001   2.1611970817E-001   7.2119925906E-001  -1.2709200300E-001   2.9594589683E-004
