0.0	0	0	0
0.0281625	-6.89558402865121e-07	-6.45551792445706e-09	-2.34563189099285e-07
0.056325	1.45497611247108e-07	-3.29758896703687e-07	1.51432638008948e-07
0.0844875	2.61146110282653e-08	-5.02770546321996e-07	1.25012307914559e-07
0.11265	-1.79253704591826e-07	-7.6987217542436e-07	8.35028700034476e-08
0.1408125	-3.46614287365061e-07	-1.06933608245444e-06	9.38742943671246e-08
0.168975	-4.74416614803463e-07	-1.38097739460157e-06	1.10432845901424e-07
0.1971375	-6.03958806107221e-07	-1.69977908350426e-06	1.25292607280157e-07
0.2253	-7.35680799541866e-07	-2.02323894537117e-06	1.38546044142904e-07
0.2534625	-8.71989717213797e-07	-2.34826881568257e-06	1.51399869571774e-07
0.281625	-1.00996602171279e-06	-2.67156531650362e-06	1.63803092107517e-07
0.3097875	-1.14960387226046e-06	-2.98883960637627e-06	1.76916687878458e-07
0.33795	-1.29213010002174e-06	-3.29649853071097e-06	1.92376701242645e-07
0.3661125	-1.44099388522637e-06	-3.58887488656914e-06	2.07231085826113e-07
0.394275	-1.60423111586015e-06	-3.86253729855301e-06	2.23339154362847e-07
0.4224375	-1.78321846565415e-06	-4.11647196131743e-06	2.38878156722995e-07
0.4506	-1.9809083864032e-06	-4.35378060833118e-06	2.54614487946824e-07
0.4787625	-2.19919007860257e-06	-4.57805002456547e-06	2.70370611272552e-07
0.506925	-2.43563796266598e-06	-4.79757328926294e-06	2.87065285569139e-07
0.5350875	-2.69557549267487e-06	-5.01581056284032e-06	3.01541880609521e-07
0.56325	-2.96953762331293e-06	-5.23238013050676e-06	3.1557188397191e-07
0.5914125	-3.26217769824193e-06	-5.45103117354333e-06	3.31530749516001e-07
0.619575	-3.56946827329277e-06	-5.67540037591104e-06	3.48868930718916e-07
0.6477375	-3.88897842312032e-06	-5.90579901420251e-06	3.64622075146727e-07
0.6759	-4.22219939640761e-06	-6.14091561410406e-06	3.79986272930483e-07
0.7040625	-4.57129725686439e-06	-6.3798035393142e-06	3.93805138241081e-07
0.732225	-4.93547929633133e-06	-6.62090292756742e-06	4.08471594025846e-07
0.7603875	-5.31727773201831e-06	-6.86517157938256e-06	4.24777944212762e-07
0.78855	-5.71542785745239e-06	-7.1123844921678e-06	4.42099845756188e-07
0.8167125	-6.13145501165004e-06	-7.3620627353616e-06	4.61695285248088e-07
0.844875	-6.56597532962409e-06	-7.61605894357745e-06	4.81739487763254e-07
0.8730375	-7.01907505550452e-06	-7.8714936757914e-06	5.04433412495787e-07
0.9012	-7.49038689046926e-06	-8.12971864593812e-06	5.29093275272011e-07
0.9293625	-7.97994318893405e-06	-8.39156002894185e-06	5.56471848590424e-07
0.957525	-8.48735285792227e-06	-8.65740916857611e-06	5.87313516907162e-07
0.9856875	-9.01219064487008e-06	-8.92809558081726e-06	6.21255285452786e-07
1.01385	-9.55368247735209e-06	-9.20345996402267e-06	6.59195134636937e-07
1.0420125	-1.01117041957902e-05	-9.48373884107769e-06	7.00836911713333e-07
1.070175	-1.0686415765341e-05	-9.76947282102458e-06	7.46238790011094e-07
1.0983375	-1.12768568003143e-05	-1.00601080551096e-05	7.95633585165551e-07
1.1265	-1.18835018944148e-05	-1.03567477573202e-05	8.50571910724187e-07
1.1546625	-1.25059062603806e-05	-1.06597716539744e-05	9.10390998559523e-07
1.182825	-1.31443043934708e-05	-1.09670205162781e-05	9.76795749132062e-07
1.2109875	-1.3797580146647e-05	-1.12800043673742e-05	1.04869793936911e-06
1.23915	-1.44664859302738e-05	-1.16000258113608e-05	1.12836293538055e-06
1.2673125	-1.51507901749575e-05	-1.19258446004829e-05	1.21432821032796e-06
1.295475	-1.58502442632053e-05	-1.22578920005073e-05	1.30828511541153e-06
1.3236375	-1.65648716362291e-05	-1.25960893760271e-05	1.41038871500764e-06
1.3518	-1.72941841421592e-05	-1.29412619658012e-05	1.5207209174191e-06
1.3799625	-1.80382589177168e-05	-1.32934411754718e-05	1.6412470986595e-06
1.408125	-1.87969739022144e-05	-1.36522210752916e-05	1.76972362185018e-06
1.4362875	-1.95698053050252e-05	-1.40171094542144e-05	1.9085293490762e-06
1.46445	-2.03568449156404e-05	-1.43891997731646e-05	2.05818533732119e-06
1.4926125	-2.11577132974368e-05	-1.4769356813311e-05	2.2171011652594e-06
1.520775	-2.19724651293477e-05	-1.51556594187106e-05	2.38880303180923e-06
1.5489375	-2.28009937418373e-05	-1.55499361869859e-05	2.57206563128711e-06
1.5771	-2.36424737214724e-05	-1.59506993453805e-05	2.7665578485664e-06
1.6052625	-2.44974660238118e-05	-1.63584256356645e-05	2.97351133347775e-06
1.633425	-2.5365483422232e-05	-1.67749157751762e-05	3.19487124126632e-06
1.6615875	-2.6246283434674e-05	-1.7198020312345e-05	3.42990012150823e-06
1.68975	-2.7140088369791e-05	-1.76299846536241e-05	3.67776518232196e-06
1.7179125	-2.80463669142108e-05	-1.8068263051922e-05	3.94051647552562e-06
1.746075	-2.89654716414237e-05	-1.85150889973524e-05	4.21773523559987e-06
